docname,topic,proportion
shorten_highTemp.txt:292,002,1.0
shorten_highTemp.txt:327,000,1.0
shorten_highTemp.txt:362,003,1.0
shorten_highTemp.txt:397,000,1.0
shorten_highTemp.txt:432,000,1.0
shorten_highTemp.txt:467,001,1.0
shorten_highTemp.txt:502,012,1.0
shorten_highTemp.txt:537,000,1.0
shorten_highTemp.txt:572,003,1.0
shorten_highTemp.txt:607,000,1.0
shorten_highTemp.txt:642,003,1.0
shorten_highTemp.txt:677,002,1.0
shorten_highTemp.txt:712,000,1.0
shorten_highTemp.txt:747,002,1.0
shorten_highTemp.txt:782,000,1.0
shorten_highTemp.txt:817,003,1.0
shorten_highTemp.txt:852,007,1.0
shorten_highTemp.txt:887,000,1.0
shorten_highTemp.txt:922,007,1.0
shorten_highTemp.txt:957,010,1.0
shorten_highTemp.txt:992,003,1.0
shorten_highTemp.txt:1027,001,1.0
shorten_highTemp.txt:1062,001,1.0
shorten_highTemp.txt:1097,005,1.0
shorten_highTemp.txt:1132,002,1.0
shorten_highTemp.txt:1167,005,1.0
shorten_highTemp.txt:1202,003,1.0
shorten_highTemp.txt:1237,000,1.0
shorten_highTemp.txt:1272,000,1.0
shorten_highTemp.txt:1307,002,1.0
shorten_highTemp.txt:1342,000,1.0
shorten_highTemp.txt:1377,001,1.0
shorten_highTemp.txt:1412,003,1.0
shorten_highTemp.txt:1447,003,1.0
shorten_highTemp.txt:1482,000,1.0
shorten_highTemp.txt:1517,000,1.0
shorten_highTemp.txt:1552,003,1.0
shorten_highTemp.txt:1587,000,1.0
shorten_highTemp.txt:1622,003,1.0
shorten_highTemp.txt:1657,000,1.0
shorten_highTemp.txt:1692,000,1.0
shorten_highTemp.txt:1727,007,1.0
shorten_highTemp.txt:1762,003,1.0
shorten_highTemp.txt:1797,002,1.0
shorten_highTemp.txt:1832,003,1.0
shorten_highTemp.txt:1867,012,1.0
shorten_highTemp.txt:1902,000,1.0
shorten_highTemp.txt:1937,001,1.0
shorten_highTemp.txt:1972,000,1.0
shorten_highTemp.txt:2007,001,1.0
shorten_highTemp.txt:2042,000,1.0
shorten_highTemp.txt:2077,005,1.0
shorten_highTemp.txt:2112,000,1.0
shorten_highTemp.txt:2147,000,1.0
shorten_highTemp.txt:2182,007,1.0
shorten_highTemp.txt:2217,000,1.0
shorten_highTemp.txt:2252,007,1.0
shorten_highTemp.txt:2287,001,1.0
shorten_highTemp.txt:2322,003,1.0
shorten_highTemp.txt:2357,003,1.0
shorten_highTemp.txt:2392,007,1.0
shorten_highTemp.txt:2427,000,1.0
shorten_highTemp.txt:2462,006,1.0
shorten_highTemp.txt:2516,001,1.0
shorten_highTemp.txt:2551,001,1.0
shorten_highTemp.txt:2586,000,1.0
shorten_highTemp.txt:2621,000,1.0
shorten_highTemp.txt:2656,002,1.0
shorten_highTemp.txt:2691,007,1.0
shorten_highTemp.txt:2726,002,1.0
shorten_highTemp.txt:2761,001,1.0
shorten_highTemp.txt:2796,003,1.0
shorten_highTemp.txt:2831,003,1.0
shorten_highTemp.txt:2866,003,1.0
shorten_highTemp.txt:2901,008,1.0
shorten_highTemp.txt:2936,001,1.0
shorten_highTemp.txt:2971,000,0.613196
shorten_highTemp.txt:2971,001,0.386804
shorten_highTemp.txt:3006,002,1.0
shorten_highTemp.txt:3041,007,1.0
shorten_highTemp.txt:3076,003,1.0
shorten_highTemp.txt:3111,002,1.0
shorten_highTemp.txt:3146,001,1.0
shorten_highTemp.txt:3181,001,1.0
shorten_highTemp.txt:3216,006,1.0
shorten_highTemp.txt:3251,003,1.0
shorten_highTemp.txt:3286,001,1.0
shorten_highTemp.txt:3321,009,1.0
shorten_highTemp.txt:3356,005,1.0
shorten_highTemp.txt:3391,001,1.0
shorten_highTemp.txt:3426,007,1.0
shorten_highTemp.txt:3461,002,1.0
shorten_highTemp.txt:3496,001,1.0
shorten_highTemp.txt:3531,002,1.0
shorten_highTemp.txt:3566,003,1.0
shorten_highTemp.txt:3601,004,1.0
shorten_highTemp.txt:3636,003,1.0
shorten_highTemp.txt:3671,000,1.0
shorten_highTemp.txt:3706,009,1.0
shorten_highTemp.txt:3741,001,1.0
shorten_highTemp.txt:3776,002,1.0
shorten_highTemp.txt:3811,003,1.0
shorten_highTemp.txt:3846,001,1.0
shorten_highTemp.txt:3881,003,1.0
shorten_highTemp.txt:3916,000,0.613196
shorten_highTemp.txt:3916,001,0.386804
shorten_highTemp.txt:3951,006,1.0
shorten_highTemp.txt:3986,002,1.0
shorten_highTemp.txt:4021,003,1.0
shorten_highTemp.txt:4056,002,1.0
shorten_highTemp.txt:4091,001,1.0
shorten_highTemp.txt:4126,003,1.0
shorten_highTemp.txt:4161,000,1.0
shorten_highTemp.txt:4196,000,1.0
shorten_highTemp.txt:4231,001,1.0
shorten_highTemp.txt:4266,000,1.0
shorten_highTemp.txt:4301,000,0.613196
shorten_highTemp.txt:4301,001,0.386804
shorten_highTemp.txt:4336,001,1.0
shorten_highTemp.txt:4371,012,1.0
shorten_highTemp.txt:4406,017,1.0
shorten_highTemp.txt:4441,000,1.0
shorten_highTemp.txt:4476,003,1.0
shorten_highTemp.txt:4511,000,1.0
shorten_highTemp.txt:4546,000,1.0
shorten_highTemp.txt:4581,000,1.0
shorten_highTemp.txt:4616,003,1.0
shorten_highTemp.txt:4651,002,1.0
shorten_highTemp.txt:4686,003,1.0
shorten_highTemp.txt:4721,000,0.613196
shorten_highTemp.txt:4721,001,0.386804
shorten_highTemp.txt:4756,000,1.0
shorten_highTemp.txt:4791,000,1.0
shorten_highTemp.txt:4826,003,1.0
shorten_highTemp.txt:4861,002,1.0
shorten_highTemp.txt:4896,000,1.0
shorten_highTemp.txt:4931,003,1.0
shorten_highTemp.txt:4966,000,1.0
shorten_highTemp.txt:5,004,1.0
shorten_highTemp.txt:40,003,1.0
shorten_highTemp.txt:75,001,1.0
shorten_highTemp.txt:110,000,1.0
shorten_highTemp.txt:145,002,1.0
shorten_highTemp.txt:180,006,1.0
shorten_highTemp.txt:215,003,1.0
shorten_highTemp.txt:250,000,1.0
shorten_highTemp.txt:285,000,1.0
shorten_highTemp.txt:320,001,1.0
shorten_highTemp.txt:355,000,1.0
shorten_highTemp.txt:390,002,1.0
shorten_highTemp.txt:425,002,1.0
shorten_highTemp.txt:460,003,1.0
shorten_highTemp.txt:495,001,1.0
shorten_highTemp.txt:530,003,1.0
shorten_highTemp.txt:565,003,1.0
shorten_highTemp.txt:600,006,1.0
shorten_highTemp.txt:635,000,1.0
shorten_highTemp.txt:670,001,1.0
shorten_highTemp.txt:705,000,1.0
shorten_highTemp.txt:740,000,1.0
shorten_highTemp.txt:775,002,1.0
shorten_highTemp.txt:810,000,0.613196
shorten_highTemp.txt:810,001,0.386804
shorten_highTemp.txt:845,003,1.0
shorten_highTemp.txt:880,000,1.0
shorten_highTemp.txt:915,010,1.0
shorten_highTemp.txt:950,003,1.0
shorten_highTemp.txt:985,003,1.0
shorten_highTemp.txt:1020,001,1.0
shorten_highTemp.txt:1055,000,1.0
shorten_highTemp.txt:1090,003,1.0
shorten_highTemp.txt:1125,000,1.0
shorten_highTemp.txt:1160,003,1.0
shorten_highTemp.txt:1195,003,1.0
shorten_highTemp.txt:1230,001,1.0
shorten_highTemp.txt:1265,001,1.0
shorten_highTemp.txt:1300,000,1.0
shorten_highTemp.txt:1335,010,1.0
shorten_highTemp.txt:1370,003,1.0
shorten_highTemp.txt:1405,007,1.0
shorten_highTemp.txt:1440,003,1.0
shorten_highTemp.txt:1475,002,1.0
shorten_highTemp.txt:1510,003,1.0
shorten_highTemp.txt:1545,000,1.0
shorten_highTemp.txt:1580,000,1.0
shorten_highTemp.txt:1615,000,1.0
shorten_highTemp.txt:1650,000,1.0
shorten_highTemp.txt:1685,003,1.0
shorten_highTemp.txt:1720,001,1.0
shorten_highTemp.txt:1755,000,1.0
shorten_highTemp.txt:1790,002,1.0
shorten_highTemp.txt:1825,000,0.613196
shorten_highTemp.txt:1825,001,0.386804
shorten_highTemp.txt:1860,002,1.0
shorten_highTemp.txt:1895,004,1.0
shorten_highTemp.txt:1930,009,1.0
shorten_highTemp.txt:1965,007,1.0
shorten_highTemp.txt:2000,000,1.0
shorten_highTemp.txt:2035,002,1.0
shorten_highTemp.txt:2070,003,1.0
shorten_highTemp.txt:2105,003,1.0
shorten_highTemp.txt:2140,000,1.0
shorten_highTemp.txt:2175,010,1.0
shorten_highTemp.txt:2210,005,1.0
shorten_highTemp.txt:2245,000,1.0
shorten_highTemp.txt:2280,000,0.613196
shorten_highTemp.txt:2280,001,0.386804
shorten_highTemp.txt:2315,003,1.0
shorten_highTemp.txt:2350,001,1.0
shorten_highTemp.txt:2385,003,1.0
shorten_highTemp.txt:2420,002,1.0
shorten_highTemp.txt:2455,003,1.0
shorten_highTemp.txt:2509,005,1.0
shorten_highTemp.txt:2544,001,1.0
shorten_highTemp.txt:2579,000,1.0
shorten_highTemp.txt:2614,002,1.0
shorten_highTemp.txt:2649,007,1.0
shorten_highTemp.txt:2684,003,1.0
shorten_highTemp.txt:2719,000,1.0
shorten_highTemp.txt:2754,003,1.0
shorten_highTemp.txt:2789,002,1.0
shorten_highTemp.txt:2824,004,1.0
shorten_highTemp.txt:2859,003,1.0
shorten_highTemp.txt:2894,001,1.0
shorten_highTemp.txt:2929,004,1.0
shorten_highTemp.txt:2964,002,1.0
shorten_highTemp.txt:2999,000,1.0
shorten_highTemp.txt:3034,006,1.0
shorten_highTemp.txt:3069,001,1.0
shorten_highTemp.txt:3104,001,1.0
shorten_highTemp.txt:3139,001,1.0
shorten_highTemp.txt:3174,013,1.0
shorten_highTemp.txt:3209,000,1.0
shorten_highTemp.txt:3244,005,1.0
shorten_highTemp.txt:3279,002,1.0
shorten_highTemp.txt:3314,001,1.0
shorten_highTemp.txt:3349,001,1.0
shorten_highTemp.txt:3384,003,1.0
shorten_highTemp.txt:3419,000,1.0
shorten_highTemp.txt:3454,000,1.0
shorten_highTemp.txt:3489,002,1.0
shorten_highTemp.txt:3524,000,0.613196
shorten_highTemp.txt:3524,001,0.386804
shorten_highTemp.txt:3559,000,1.0
shorten_highTemp.txt:3594,003,1.0
shorten_highTemp.txt:3629,003,1.0
shorten_highTemp.txt:3664,003,1.0
shorten_highTemp.txt:3699,002,1.0
shorten_highTemp.txt:3734,003,1.0
shorten_highTemp.txt:3769,000,1.0
shorten_highTemp.txt:3804,000,1.0
shorten_highTemp.txt:3839,003,1.0
shorten_highTemp.txt:3874,000,1.0
shorten_highTemp.txt:3909,000,1.0
shorten_highTemp.txt:3944,003,1.0
shorten_highTemp.txt:3979,002,1.0
shorten_highTemp.txt:4014,002,1.0
shorten_highTemp.txt:4049,002,1.0
shorten_highTemp.txt:4084,000,1.0
shorten_highTemp.txt:4119,002,1.0
shorten_highTemp.txt:4154,000,1.0
shorten_highTemp.txt:4189,012,1.0
shorten_highTemp.txt:4224,002,1.0
shorten_highTemp.txt:4259,003,1.0
shorten_highTemp.txt:4294,000,1.0
shorten_highTemp.txt:4329,001,1.0
shorten_highTemp.txt:4364,003,1.0
shorten_highTemp.txt:4399,002,1.0
shorten_highTemp.txt:4434,006,1.0
shorten_highTemp.txt:4469,000,1.0
shorten_highTemp.txt:4504,003,1.0
shorten_highTemp.txt:4539,000,1.0
shorten_highTemp.txt:4574,000,1.0
shorten_highTemp.txt:4609,003,1.0
shorten_highTemp.txt:4644,007,1.0
shorten_highTemp.txt:4679,010,1.0
shorten_highTemp.txt:4714,002,1.0
shorten_highTemp.txt:4749,000,1.0
shorten_highTemp.txt:4784,003,1.0
shorten_highTemp.txt:4819,001,1.0
shorten_highTemp.txt:4854,002,1.0
shorten_highTemp.txt:4889,000,1.0
shorten_highTemp.txt:4924,004,1.0
shorten_highTemp.txt:4959,001,1.0
shorten_highTemp.txt:4994,002,1.0
shorten_highTemp.txt:3,000,0.613196
shorten_highTemp.txt:3,001,0.386804
shorten_highTemp.txt:38,001,1.0
shorten_highTemp.txt:73,012,1.0
shorten_highTemp.txt:108,001,1.0
shorten_highTemp.txt:143,001,1.0
shorten_highTemp.txt:178,000,1.0
shorten_highTemp.txt:213,002,1.0
shorten_highTemp.txt:248,000,1.0
shorten_highTemp.txt:283,000,1.0
shorten_highTemp.txt:318,001,1.0
shorten_highTemp.txt:353,000,1.0
shorten_highTemp.txt:388,007,1.0
shorten_highTemp.txt:423,005,1.0
shorten_highTemp.txt:458,001,1.0
shorten_highTemp.txt:493,001,1.0
shorten_highTemp.txt:528,001,1.0
shorten_highTemp.txt:563,000,1.0
shorten_highTemp.txt:598,001,1.0
shorten_highTemp.txt:633,002,1.0
shorten_highTemp.txt:668,006,1.0
shorten_highTemp.txt:703,001,1.0
shorten_highTemp.txt:738,003,1.0
shorten_highTemp.txt:773,000,1.0
shorten_highTemp.txt:808,000,1.0
shorten_highTemp.txt:843,001,1.0
shorten_highTemp.txt:878,001,1.0
shorten_highTemp.txt:913,002,1.0
shorten_highTemp.txt:948,000,1.0
shorten_highTemp.txt:983,003,1.0
shorten_highTemp.txt:1018,001,1.0
shorten_highTemp.txt:1053,003,1.0
shorten_highTemp.txt:1088,000,1.0
shorten_highTemp.txt:1123,007,1.0
shorten_highTemp.txt:1158,003,1.0
shorten_highTemp.txt:1193,003,1.0
shorten_highTemp.txt:1228,003,1.0
shorten_highTemp.txt:1263,001,1.0
shorten_highTemp.txt:1298,001,1.0
shorten_highTemp.txt:1333,007,1.0
shorten_highTemp.txt:1368,002,1.0
shorten_highTemp.txt:1403,003,1.0
shorten_highTemp.txt:1438,001,1.0
shorten_highTemp.txt:1473,002,1.0
shorten_highTemp.txt:1508,001,1.0
shorten_highTemp.txt:1543,003,1.0
shorten_highTemp.txt:1578,004,1.0
shorten_highTemp.txt:1613,002,1.0
shorten_highTemp.txt:1648,002,1.0
shorten_highTemp.txt:1683,003,1.0
shorten_highTemp.txt:1718,008,1.0
shorten_highTemp.txt:1753,007,1.0
shorten_highTemp.txt:1788,003,1.0
shorten_highTemp.txt:1823,001,1.0
shorten_highTemp.txt:1858,010,1.0
shorten_highTemp.txt:1893,000,1.0
shorten_highTemp.txt:1928,003,1.0
shorten_highTemp.txt:1963,001,1.0
shorten_highTemp.txt:1998,000,1.0
shorten_highTemp.txt:2033,000,1.0
shorten_highTemp.txt:2068,000,1.0
shorten_highTemp.txt:2103,001,1.0
shorten_highTemp.txt:2138,003,1.0
shorten_highTemp.txt:2173,003,1.0
shorten_highTemp.txt:2208,003,1.0
shorten_highTemp.txt:2243,002,1.0
shorten_highTemp.txt:2278,003,1.0
shorten_highTemp.txt:2313,003,1.0
shorten_highTemp.txt:2348,012,1.0
shorten_highTemp.txt:2383,003,1.0
shorten_highTemp.txt:2418,002,1.0
shorten_highTemp.txt:2453,003,1.0
shorten_highTemp.txt:2488,002,1.0
shorten_highTemp.txt:2507,000,1.0
shorten_highTemp.txt:2542,003,1.0
shorten_highTemp.txt:2577,009,1.0
shorten_highTemp.txt:2612,003,1.0
shorten_highTemp.txt:2647,001,1.0
shorten_highTemp.txt:2682,008,1.0
shorten_highTemp.txt:2717,003,1.0
shorten_highTemp.txt:2752,000,1.0
shorten_highTemp.txt:2787,000,1.0
shorten_highTemp.txt:2822,003,1.0
shorten_highTemp.txt:2857,003,1.0
shorten_highTemp.txt:2892,000,1.0
shorten_highTemp.txt:2927,002,1.0
shorten_highTemp.txt:2962,000,1.0
shorten_highTemp.txt:2997,000,1.0
shorten_highTemp.txt:3032,000,1.0
shorten_highTemp.txt:3067,003,1.0
shorten_highTemp.txt:3102,001,1.0
shorten_highTemp.txt:3137,001,1.0
shorten_highTemp.txt:3172,002,1.0
shorten_highTemp.txt:3207,001,1.0
shorten_highTemp.txt:3242,002,1.0
shorten_highTemp.txt:3277,001,1.0
shorten_highTemp.txt:3312,000,1.0
shorten_highTemp.txt:3347,003,1.0
shorten_highTemp.txt:3382,003,1.0
shorten_highTemp.txt:3417,003,1.0
shorten_highTemp.txt:3452,010,1.0
shorten_highTemp.txt:3487,001,1.0
shorten_highTemp.txt:3522,000,1.0
shorten_highTemp.txt:3557,001,1.0
shorten_highTemp.txt:3592,000,1.0
shorten_highTemp.txt:3627,005,1.0
shorten_highTemp.txt:3662,001,1.0
shorten_highTemp.txt:3697,001,1.0
shorten_highTemp.txt:3732,003,1.0
shorten_highTemp.txt:3767,000,1.0
shorten_highTemp.txt:3802,002,1.0
shorten_highTemp.txt:3837,001,1.0
shorten_highTemp.txt:3872,003,1.0
shorten_highTemp.txt:3907,003,1.0
shorten_highTemp.txt:3942,001,1.0
shorten_highTemp.txt:3977,003,1.0
shorten_highTemp.txt:4012,003,1.0
shorten_highTemp.txt:4047,000,1.0
shorten_highTemp.txt:4082,000,1.0
shorten_highTemp.txt:4117,000,1.0
shorten_highTemp.txt:4152,000,1.0
shorten_highTemp.txt:4187,002,1.0
shorten_highTemp.txt:4222,010,1.0
shorten_highTemp.txt:4257,000,1.0
shorten_highTemp.txt:4292,009,1.0
shorten_highTemp.txt:4327,010,1.0
shorten_highTemp.txt:4362,001,1.0
shorten_highTemp.txt:4397,001,1.0
shorten_highTemp.txt:4432,001,1.0
shorten_highTemp.txt:4467,006,1.0
shorten_highTemp.txt:4502,003,1.0
shorten_highTemp.txt:4537,003,1.0
shorten_highTemp.txt:4572,001,1.0
shorten_highTemp.txt:4607,000,1.0
shorten_highTemp.txt:4642,007,1.0
shorten_highTemp.txt:4677,002,1.0
shorten_highTemp.txt:4712,000,1.0
shorten_highTemp.txt:4747,008,1.0
shorten_highTemp.txt:4782,001,1.0
shorten_highTemp.txt:4817,000,1.0
shorten_highTemp.txt:4852,003,1.0
shorten_highTemp.txt:4887,003,1.0
shorten_highTemp.txt:4922,002,1.0
shorten_highTemp.txt:4957,001,1.0
shorten_highTemp.txt:4992,003,1.0
shorten_highTemp.txt:17,000,1.0
shorten_highTemp.txt:52,002,1.0
shorten_highTemp.txt:87,004,1.0
shorten_highTemp.txt:122,002,1.0
shorten_highTemp.txt:157,000,1.0
shorten_highTemp.txt:192,001,1.0
shorten_highTemp.txt:227,001,1.0
shorten_highTemp.txt:262,000,1.0
shorten_highTemp.txt:297,000,1.0
shorten_highTemp.txt:332,006,1.0
shorten_highTemp.txt:367,002,1.0
shorten_highTemp.txt:402,003,1.0
shorten_highTemp.txt:437,003,1.0
shorten_highTemp.txt:472,002,1.0
shorten_highTemp.txt:507,002,1.0
shorten_highTemp.txt:542,000,1.0
shorten_highTemp.txt:577,003,1.0
shorten_highTemp.txt:612,001,1.0
shorten_highTemp.txt:647,000,1.0
shorten_highTemp.txt:682,006,1.0
shorten_highTemp.txt:717,003,1.0
shorten_highTemp.txt:752,000,1.0
shorten_highTemp.txt:787,003,1.0
shorten_highTemp.txt:822,004,1.0
shorten_highTemp.txt:857,000,1.0
shorten_highTemp.txt:892,001,1.0
shorten_highTemp.txt:927,003,1.0
shorten_highTemp.txt:962,000,1.0
shorten_highTemp.txt:997,001,1.0
shorten_highTemp.txt:1032,001,1.0
shorten_highTemp.txt:1067,000,1.0
shorten_highTemp.txt:1102,010,1.0
shorten_highTemp.txt:1137,000,0.613196
shorten_highTemp.txt:1137,001,0.386804
shorten_highTemp.txt:1172,003,1.0
shorten_highTemp.txt:1207,000,1.0
shorten_highTemp.txt:1242,003,1.0
shorten_highTemp.txt:1277,005,1.0
shorten_highTemp.txt:1312,003,1.0
shorten_highTemp.txt:1347,001,1.0
shorten_highTemp.txt:1382,001,1.0
shorten_highTemp.txt:1417,007,1.0
shorten_highTemp.txt:1452,001,1.0
shorten_highTemp.txt:1487,000,1.0
shorten_highTemp.txt:1522,003,1.0
shorten_highTemp.txt:1557,000,1.0
shorten_highTemp.txt:1592,012,1.0
shorten_highTemp.txt:1627,001,1.0
shorten_highTemp.txt:1662,003,1.0
shorten_highTemp.txt:1697,005,1.0
shorten_highTemp.txt:1732,002,1.0
shorten_highTemp.txt:1767,010,1.0
shorten_highTemp.txt:1802,004,1.0
shorten_highTemp.txt:1837,001,1.0
shorten_highTemp.txt:1872,000,1.0
shorten_highTemp.txt:1907,003,1.0
shorten_highTemp.txt:1942,003,1.0
shorten_highTemp.txt:1977,003,1.0
shorten_highTemp.txt:2012,001,1.0
shorten_highTemp.txt:2047,002,1.0
shorten_highTemp.txt:2082,001,1.0
shorten_highTemp.txt:2117,001,1.0
shorten_highTemp.txt:2152,001,1.0
shorten_highTemp.txt:2187,001,1.0
shorten_highTemp.txt:2222,001,1.0
shorten_highTemp.txt:2257,000,1.0
shorten_highTemp.txt:2292,005,1.0
shorten_highTemp.txt:2327,000,1.0
shorten_highTemp.txt:2362,003,1.0
shorten_highTemp.txt:2397,007,1.0
shorten_highTemp.txt:2432,000,1.0
shorten_highTemp.txt:2467,000,1.0
shorten_highTemp.txt:2521,003,1.0
shorten_highTemp.txt:2556,001,1.0
shorten_highTemp.txt:2591,012,1.0
shorten_highTemp.txt:2626,006,1.0
shorten_highTemp.txt:2661,003,1.0
shorten_highTemp.txt:2696,002,1.0
shorten_highTemp.txt:2731,012,1.0
shorten_highTemp.txt:2766,003,1.0
shorten_highTemp.txt:2801,008,1.0
shorten_highTemp.txt:2836,005,1.0
shorten_highTemp.txt:2871,000,1.0
shorten_highTemp.txt:2906,005,1.0
shorten_highTemp.txt:2941,000,1.0
shorten_highTemp.txt:2976,003,1.0
shorten_highTemp.txt:3011,001,1.0
shorten_highTemp.txt:3046,003,1.0
shorten_highTemp.txt:3081,007,1.0
shorten_highTemp.txt:3116,001,1.0
shorten_highTemp.txt:3151,002,1.0
shorten_highTemp.txt:3186,001,1.0
shorten_highTemp.txt:3221,001,1.0
shorten_highTemp.txt:3256,001,1.0
shorten_highTemp.txt:3291,002,1.0
shorten_highTemp.txt:3326,000,1.0
shorten_highTemp.txt:3361,003,1.0
shorten_highTemp.txt:3396,002,1.0
shorten_highTemp.txt:3431,003,1.0
shorten_highTemp.txt:3466,009,1.0
shorten_highTemp.txt:3501,002,1.0
shorten_highTemp.txt:3536,006,1.0
shorten_highTemp.txt:3571,000,1.0
shorten_highTemp.txt:3606,001,1.0
shorten_highTemp.txt:3641,003,1.0
shorten_highTemp.txt:3676,002,1.0
shorten_highTemp.txt:3711,012,1.0
shorten_highTemp.txt:3746,005,1.0
shorten_highTemp.txt:3781,000,1.0
shorten_highTemp.txt:3816,003,1.0
shorten_highTemp.txt:3851,001,1.0
shorten_highTemp.txt:3886,001,1.0
shorten_highTemp.txt:3921,001,1.0
shorten_highTemp.txt:3956,010,1.0
shorten_highTemp.txt:3991,003,1.0
shorten_highTemp.txt:4026,000,1.0
shorten_highTemp.txt:4061,001,1.0
shorten_highTemp.txt:4096,002,1.0
shorten_highTemp.txt:4131,004,1.0
shorten_highTemp.txt:4166,000,1.0
shorten_highTemp.txt:4201,001,1.0
shorten_highTemp.txt:4236,000,1.0
shorten_highTemp.txt:4271,001,1.0
shorten_highTemp.txt:4306,005,1.0
shorten_highTemp.txt:4341,010,1.0
shorten_highTemp.txt:4376,004,1.0
shorten_highTemp.txt:4411,002,1.0
shorten_highTemp.txt:4446,000,1.0
shorten_highTemp.txt:4481,003,1.0
shorten_highTemp.txt:4516,003,1.0
shorten_highTemp.txt:4551,005,1.0
shorten_highTemp.txt:4586,009,1.0
shorten_highTemp.txt:4621,003,1.0
shorten_highTemp.txt:4656,001,1.0
shorten_highTemp.txt:4691,003,1.0
shorten_highTemp.txt:4726,003,1.0
shorten_highTemp.txt:4761,003,1.0
shorten_highTemp.txt:4796,000,1.0
shorten_highTemp.txt:4831,000,1.0
shorten_highTemp.txt:4866,001,1.0
shorten_highTemp.txt:4901,001,1.0
shorten_highTemp.txt:4936,000,0.613196
shorten_highTemp.txt:4936,001,0.386804
shorten_highTemp.txt:4971,004,1.0
shorten_highTemp.txt:16,000,1.0
shorten_highTemp.txt:51,003,1.0
shorten_highTemp.txt:86,001,1.0
shorten_highTemp.txt:121,009,1.0
shorten_highTemp.txt:156,000,1.0
shorten_highTemp.txt:191,006,1.0
shorten_highTemp.txt:226,006,1.0
shorten_highTemp.txt:261,003,1.0
shorten_highTemp.txt:296,000,1.0
shorten_highTemp.txt:331,001,1.0
shorten_highTemp.txt:366,000,1.0
shorten_highTemp.txt:401,002,1.0
shorten_highTemp.txt:436,000,1.0
shorten_highTemp.txt:471,000,1.0
shorten_highTemp.txt:506,000,1.0
shorten_highTemp.txt:541,000,1.0
shorten_highTemp.txt:576,001,1.0
shorten_highTemp.txt:611,001,1.0
shorten_highTemp.txt:646,001,1.0
shorten_highTemp.txt:681,000,1.0
shorten_highTemp.txt:716,001,1.0
shorten_highTemp.txt:751,012,1.0
shorten_highTemp.txt:786,001,1.0
shorten_highTemp.txt:821,003,1.0
shorten_highTemp.txt:856,002,1.0
shorten_highTemp.txt:891,003,1.0
shorten_highTemp.txt:926,003,1.0
shorten_highTemp.txt:961,003,1.0
shorten_highTemp.txt:996,003,1.0
shorten_highTemp.txt:1031,002,1.0
shorten_highTemp.txt:1066,003,1.0
shorten_highTemp.txt:1101,001,1.0
shorten_highTemp.txt:1136,000,1.0
shorten_highTemp.txt:1171,000,1.0
shorten_highTemp.txt:1206,000,1.0
shorten_highTemp.txt:1241,000,1.0
shorten_highTemp.txt:1276,001,1.0
shorten_highTemp.txt:1311,008,1.0
shorten_highTemp.txt:1346,001,1.0
shorten_highTemp.txt:1381,004,1.0
shorten_highTemp.txt:1416,003,1.0
shorten_highTemp.txt:1451,000,0.613196
shorten_highTemp.txt:1451,001,0.386804
shorten_highTemp.txt:1486,000,1.0
shorten_highTemp.txt:1521,001,1.0
shorten_highTemp.txt:1556,006,1.0
shorten_highTemp.txt:1591,001,1.0
shorten_highTemp.txt:1626,004,1.0
shorten_highTemp.txt:1661,000,1.0
shorten_highTemp.txt:1696,000,1.0
shorten_highTemp.txt:1731,002,1.0
shorten_highTemp.txt:1766,001,1.0
shorten_highTemp.txt:1801,002,1.0
shorten_highTemp.txt:1836,003,1.0
shorten_highTemp.txt:1871,003,1.0
shorten_highTemp.txt:1906,007,1.0
shorten_highTemp.txt:1941,002,1.0
shorten_highTemp.txt:1976,002,1.0
shorten_highTemp.txt:2011,000,1.0
shorten_highTemp.txt:2046,000,1.0
shorten_highTemp.txt:2081,009,1.0
shorten_highTemp.txt:2116,001,1.0
shorten_highTemp.txt:2151,003,1.0
shorten_highTemp.txt:2186,012,1.0
shorten_highTemp.txt:2221,006,1.0
shorten_highTemp.txt:2256,000,1.0
shorten_highTemp.txt:2291,000,1.0
shorten_highTemp.txt:2326,000,1.0
shorten_highTemp.txt:2361,000,1.0
shorten_highTemp.txt:2396,008,1.0
shorten_highTemp.txt:2431,004,1.0
shorten_highTemp.txt:2466,001,1.0
shorten_highTemp.txt:2520,003,1.0
shorten_highTemp.txt:2555,003,1.0
shorten_highTemp.txt:2590,003,1.0
shorten_highTemp.txt:2625,006,1.0
shorten_highTemp.txt:2660,002,1.0
shorten_highTemp.txt:2695,003,1.0
shorten_highTemp.txt:2730,003,1.0
shorten_highTemp.txt:2765,008,1.0
shorten_highTemp.txt:2800,000,1.0
shorten_highTemp.txt:2835,001,1.0
shorten_highTemp.txt:2870,009,1.0
shorten_highTemp.txt:2905,000,1.0
shorten_highTemp.txt:2940,012,1.0
shorten_highTemp.txt:2975,002,1.0
shorten_highTemp.txt:3010,000,1.0
shorten_highTemp.txt:3045,003,1.0
shorten_highTemp.txt:3080,001,1.0
shorten_highTemp.txt:3115,000,1.0
shorten_highTemp.txt:3150,000,1.0
shorten_highTemp.txt:3185,000,1.0
shorten_highTemp.txt:3220,000,1.0
shorten_highTemp.txt:3255,000,1.0
shorten_highTemp.txt:3290,012,1.0
shorten_highTemp.txt:3325,003,1.0
shorten_highTemp.txt:3360,000,1.0
