docname,topic,proportion
shorten_answers_tokenized.txt:9124,004,1.0
shorten_answers_tokenized.txt:9159,017,1.0
shorten_answers_tokenized.txt:9194,010,1.0
shorten_answers_tokenized.txt:9229,002,1.0
shorten_answers_tokenized.txt:9264,017,1.0
shorten_answers_tokenized.txt:9299,000,0.465504
shorten_answers_tokenized.txt:9299,001,0.382341
shorten_answers_tokenized.txt:9299,002,0.152154
shorten_answers_tokenized.txt:9334,003,1.0
shorten_answers_tokenized.txt:9369,004,1.0
shorten_answers_tokenized.txt:9404,001,1.0
shorten_answers_tokenized.txt:9439,000,1.0
shorten_answers_tokenized.txt:9474,017,1.0
shorten_answers_tokenized.txt:9509,001,1.0
shorten_answers_tokenized.txt:9544,006,1.0
shorten_answers_tokenized.txt:9579,001,1.0
shorten_answers_tokenized.txt:9614,000,1.0
shorten_answers_tokenized.txt:9649,005,1.0
shorten_answers_tokenized.txt:9684,001,1.0
shorten_answers_tokenized.txt:9719,008,1.0
shorten_answers_tokenized.txt:9754,001,1.0
shorten_answers_tokenized.txt:9789,001,1.0
shorten_answers_tokenized.txt:9824,010,1.0
shorten_answers_tokenized.txt:9859,003,1.0
shorten_answers_tokenized.txt:9894,002,1.0
shorten_answers_tokenized.txt:9929,000,1.0
shorten_answers_tokenized.txt:9964,011,1.0
shorten_answers_tokenized.txt:9999,024,1.0
shorten_answers_tokenized.txt:10034,001,1.0
shorten_answers_tokenized.txt:10069,006,1.0
shorten_answers_tokenized.txt:10104,000,1.0
shorten_answers_tokenized.txt:10139,004,1.0
shorten_answers_tokenized.txt:10174,002,1.0
shorten_answers_tokenized.txt:10209,003,1.0
shorten_answers_tokenized.txt:10244,000,1.0
shorten_answers_tokenized.txt:10279,000,1.0
shorten_answers_tokenized.txt:10314,029,1.0
shorten_answers_tokenized.txt:10349,008,1.0
shorten_answers_tokenized.txt:10384,004,1.0
shorten_answers_tokenized.txt:10419,000,1.0
shorten_answers_tokenized.txt:10454,002,1.0
shorten_answers_tokenized.txt:10489,028,1.0
shorten_answers_tokenized.txt:10524,001,1.0
shorten_answers_tokenized.txt:10559,017,1.0
shorten_answers_tokenized.txt:10594,006,1.0
shorten_answers_tokenized.txt:10629,006,1.0
shorten_answers_tokenized.txt:10664,002,1.0
shorten_answers_tokenized.txt:10699,003,1.0
shorten_answers_tokenized.txt:10734,006,1.0
shorten_answers_tokenized.txt:10769,017,1.0
shorten_answers_tokenized.txt:10804,001,1.0
shorten_answers_tokenized.txt:10839,000,0.465504
shorten_answers_tokenized.txt:10839,001,0.382341
shorten_answers_tokenized.txt:10839,002,0.152154
shorten_answers_tokenized.txt:10874,000,0.465504
shorten_answers_tokenized.txt:10874,001,0.382341
shorten_answers_tokenized.txt:10874,002,0.152154
shorten_answers_tokenized.txt:10909,014,1.0
shorten_answers_tokenized.txt:10944,007,1.0
shorten_answers_tokenized.txt:10979,017,1.0
shorten_answers_tokenized.txt:11014,010,1.0
shorten_answers_tokenized.txt:11049,004,1.0
shorten_answers_tokenized.txt:11084,006,1.0
shorten_answers_tokenized.txt:11119,000,0.465504
shorten_answers_tokenized.txt:11119,001,0.382341
shorten_answers_tokenized.txt:11119,002,0.152154
shorten_answers_tokenized.txt:11154,017,1.0
shorten_answers_tokenized.txt:11189,003,1.0
shorten_answers_tokenized.txt:11224,000,1.0
shorten_answers_tokenized.txt:11259,017,1.0
shorten_answers_tokenized.txt:11294,002,1.0
shorten_answers_tokenized.txt:11329,003,1.0
shorten_answers_tokenized.txt:11364,015,1.0
shorten_answers_tokenized.txt:11399,000,1.0
shorten_answers_tokenized.txt:11434,014,1.0
shorten_answers_tokenized.txt:11469,001,1.0
shorten_answers_tokenized.txt:11504,011,1.0
shorten_answers_tokenized.txt:11539,003,1.0
shorten_answers_tokenized.txt:11574,009,1.0
shorten_answers_tokenized.txt:11609,029,1.0
shorten_answers_tokenized.txt:11644,017,1.0
shorten_answers_tokenized.txt:11679,001,1.0
shorten_answers_tokenized.txt:11714,000,1.0
shorten_answers_tokenized.txt:11749,007,1.0
shorten_answers_tokenized.txt:11784,002,1.0
shorten_answers_tokenized.txt:11819,000,1.0
shorten_answers_tokenized.txt:11854,001,1.0
shorten_answers_tokenized.txt:11889,029,1.0
shorten_answers_tokenized.txt:11924,019,1.0
shorten_answers_tokenized.txt:11959,017,1.0
shorten_answers_tokenized.txt:11994,003,1.0
shorten_answers_tokenized.txt:12029,024,1.0
shorten_answers_tokenized.txt:12064,000,0.465504
shorten_answers_tokenized.txt:12064,001,0.382341
shorten_answers_tokenized.txt:12064,002,0.152154
shorten_answers_tokenized.txt:12099,002,1.0
shorten_answers_tokenized.txt:12134,006,1.0
shorten_answers_tokenized.txt:12169,003,1.0
shorten_answers_tokenized.txt:12204,006,1.0
shorten_answers_tokenized.txt:12239,003,1.0
shorten_answers_tokenized.txt:12274,000,1.0
shorten_answers_tokenized.txt:12309,002,1.0
shorten_answers_tokenized.txt:12344,002,1.0
shorten_answers_tokenized.txt:12379,006,1.0
shorten_answers_tokenized.txt:12414,020,1.0
shorten_answers_tokenized.txt:12449,017,1.0
shorten_answers_tokenized.txt:12484,006,1.0
shorten_answers_tokenized.txt:12519,002,1.0
shorten_answers_tokenized.txt:12554,015,1.0
shorten_answers_tokenized.txt:12589,001,1.0
shorten_answers_tokenized.txt:12624,000,1.0
shorten_answers_tokenized.txt:12659,024,1.0
shorten_answers_tokenized.txt:12694,003,1.0
shorten_answers_tokenized.txt:9,006,1.0
shorten_answers_tokenized.txt:44,004,1.0
shorten_answers_tokenized.txt:79,002,1.0
shorten_answers_tokenized.txt:114,000,1.0
shorten_answers_tokenized.txt:149,012,1.0
shorten_answers_tokenized.txt:184,000,1.0
shorten_answers_tokenized.txt:219,004,1.0
shorten_answers_tokenized.txt:254,008,1.0
shorten_answers_tokenized.txt:289,021,1.0
shorten_answers_tokenized.txt:324,017,1.0
shorten_answers_tokenized.txt:359,000,1.0
shorten_answers_tokenized.txt:394,001,1.0
shorten_answers_tokenized.txt:429,017,1.0
shorten_answers_tokenized.txt:464,000,1.0
shorten_answers_tokenized.txt:499,010,1.0
shorten_answers_tokenized.txt:534,004,1.0
shorten_answers_tokenized.txt:569,000,1.0
shorten_answers_tokenized.txt:604,000,1.0
shorten_answers_tokenized.txt:639,002,1.0
shorten_answers_tokenized.txt:674,009,1.0
shorten_answers_tokenized.txt:709,013,1.0
shorten_answers_tokenized.txt:744,000,1.0
shorten_answers_tokenized.txt:779,010,1.0
shorten_answers_tokenized.txt:814,009,1.0
shorten_answers_tokenized.txt:849,015,1.0
shorten_answers_tokenized.txt:884,003,1.0
shorten_answers_tokenized.txt:919,002,1.0
shorten_answers_tokenized.txt:954,003,1.0
shorten_answers_tokenized.txt:989,002,1.0
shorten_answers_tokenized.txt:1024,003,1.0
shorten_answers_tokenized.txt:1059,003,1.0
shorten_answers_tokenized.txt:1094,004,1.0
shorten_answers_tokenized.txt:1129,000,1.0
shorten_answers_tokenized.txt:1164,005,1.0
shorten_answers_tokenized.txt:1199,000,0.465504
shorten_answers_tokenized.txt:1199,001,0.382341
shorten_answers_tokenized.txt:1199,002,0.152154
shorten_answers_tokenized.txt:1234,000,1.0
shorten_answers_tokenized.txt:1269,000,1.0
shorten_answers_tokenized.txt:1304,003,1.0
shorten_answers_tokenized.txt:1339,000,1.0
shorten_answers_tokenized.txt:1374,002,1.0
shorten_answers_tokenized.txt:1409,001,1.0
shorten_answers_tokenized.txt:1444,001,1.0
shorten_answers_tokenized.txt:1479,017,1.0
shorten_answers_tokenized.txt:1514,003,1.0
shorten_answers_tokenized.txt:1549,009,1.0
shorten_answers_tokenized.txt:1584,010,1.0
shorten_answers_tokenized.txt:1619,001,1.0
shorten_answers_tokenized.txt:1654,005,1.0
shorten_answers_tokenized.txt:1689,000,0.465504
shorten_answers_tokenized.txt:1689,001,0.382341
shorten_answers_tokenized.txt:1689,002,0.152154
shorten_answers_tokenized.txt:1724,000,1.0
shorten_answers_tokenized.txt:1759,012,1.0
shorten_answers_tokenized.txt:1794,007,1.0
shorten_answers_tokenized.txt:1829,000,1.0
shorten_answers_tokenized.txt:1864,000,1.0
shorten_answers_tokenized.txt:1899,005,1.0
shorten_answers_tokenized.txt:1934,004,1.0
shorten_answers_tokenized.txt:1969,005,1.0
shorten_answers_tokenized.txt:2004,001,1.0
shorten_answers_tokenized.txt:2039,000,1.0
shorten_answers_tokenized.txt:2074,004,1.0
shorten_answers_tokenized.txt:2109,003,1.0
shorten_answers_tokenized.txt:2144,007,1.0
shorten_answers_tokenized.txt:2179,002,1.0
shorten_answers_tokenized.txt:2214,000,1.0
shorten_answers_tokenized.txt:2249,000,1.0
shorten_answers_tokenized.txt:2284,000,1.0
shorten_answers_tokenized.txt:2319,000,0.465504
shorten_answers_tokenized.txt:2319,001,0.382341
shorten_answers_tokenized.txt:2319,002,0.152154
shorten_answers_tokenized.txt:2354,000,1.0
shorten_answers_tokenized.txt:2389,001,1.0
shorten_answers_tokenized.txt:2424,005,1.0
shorten_answers_tokenized.txt:2459,000,1.0
shorten_answers_tokenized.txt:2494,008,1.0
shorten_answers_tokenized.txt:2529,000,1.0
shorten_answers_tokenized.txt:2564,000,1.0
shorten_answers_tokenized.txt:2599,000,1.0
shorten_answers_tokenized.txt:2634,000,1.0
shorten_answers_tokenized.txt:2669,001,1.0
shorten_answers_tokenized.txt:2704,004,1.0
shorten_answers_tokenized.txt:2739,013,1.0
shorten_answers_tokenized.txt:2774,001,1.0
shorten_answers_tokenized.txt:2809,001,1.0
shorten_answers_tokenized.txt:2844,001,1.0
shorten_answers_tokenized.txt:2879,014,1.0
shorten_answers_tokenized.txt:2914,005,1.0
shorten_answers_tokenized.txt:2949,000,0.465504
shorten_answers_tokenized.txt:2949,001,0.382341
shorten_answers_tokenized.txt:2949,002,0.152154
shorten_answers_tokenized.txt:2984,017,1.0
shorten_answers_tokenized.txt:3019,000,1.0
shorten_answers_tokenized.txt:3054,021,1.0
shorten_answers_tokenized.txt:3089,001,1.0
shorten_answers_tokenized.txt:3124,010,1.0
shorten_answers_tokenized.txt:3159,000,1.0
shorten_answers_tokenized.txt:3194,005,1.0
shorten_answers_tokenized.txt:3229,000,1.0
shorten_answers_tokenized.txt:3264,000,0.465504
shorten_answers_tokenized.txt:3264,001,0.382341
shorten_answers_tokenized.txt:3264,002,0.152154
shorten_answers_tokenized.txt:3299,001,1.0
shorten_answers_tokenized.txt:3334,005,1.0
shorten_answers_tokenized.txt:3369,006,1.0
shorten_answers_tokenized.txt:3404,004,1.0
shorten_answers_tokenized.txt:3439,001,1.0
shorten_answers_tokenized.txt:3474,024,1.0
shorten_answers_tokenized.txt:3509,010,1.0
shorten_answers_tokenized.txt:3544,021,1.0
shorten_answers_tokenized.txt:3579,000,0.465504
shorten_answers_tokenized.txt:3579,001,0.382341
shorten_answers_tokenized.txt:3579,002,0.152154
shorten_answers_tokenized.txt:3614,004,1.0
shorten_answers_tokenized.txt:3649,018,1.0
shorten_answers_tokenized.txt:3684,007,1.0
shorten_answers_tokenized.txt:3719,005,1.0
shorten_answers_tokenized.txt:3754,000,1.0
shorten_answers_tokenized.txt:3789,012,1.0
shorten_answers_tokenized.txt:3824,003,1.0
shorten_answers_tokenized.txt:3859,000,1.0
shorten_answers_tokenized.txt:3894,005,1.0
shorten_answers_tokenized.txt:3929,000,0.465504
shorten_answers_tokenized.txt:3929,001,0.382341
shorten_answers_tokenized.txt:3929,002,0.152154
shorten_answers_tokenized.txt:3964,000,1.0
shorten_answers_tokenized.txt:3999,007,1.0
shorten_answers_tokenized.txt:4034,000,1.0
shorten_answers_tokenized.txt:4069,023,1.0
shorten_answers_tokenized.txt:4104,001,1.0
shorten_answers_tokenized.txt:4139,000,1.0
shorten_answers_tokenized.txt:4174,000,1.0
shorten_answers_tokenized.txt:4209,023,1.0
shorten_answers_tokenized.txt:4244,000,1.0
shorten_answers_tokenized.txt:4279,000,1.0
shorten_answers_tokenized.txt:4314,002,1.0
shorten_answers_tokenized.txt:4349,001,1.0
shorten_answers_tokenized.txt:4384,009,1.0
shorten_answers_tokenized.txt:4419,007,1.0
shorten_answers_tokenized.txt:4454,016,1.0
shorten_answers_tokenized.txt:4489,001,1.0
shorten_answers_tokenized.txt:4524,007,1.0
shorten_answers_tokenized.txt:4559,015,1.0
shorten_answers_tokenized.txt:4594,004,1.0
shorten_answers_tokenized.txt:4629,001,1.0
shorten_answers_tokenized.txt:4664,012,1.0
shorten_answers_tokenized.txt:4699,020,1.0
shorten_answers_tokenized.txt:4734,000,1.0
shorten_answers_tokenized.txt:4769,009,1.0
shorten_answers_tokenized.txt:4804,001,1.0
shorten_answers_tokenized.txt:4839,012,1.0
shorten_answers_tokenized.txt:4874,000,1.0
shorten_answers_tokenized.txt:4909,011,1.0
shorten_answers_tokenized.txt:4944,005,1.0
shorten_answers_tokenized.txt:4979,005,1.0
shorten_answers_tokenized.txt:5014,001,1.0
shorten_answers_tokenized.txt:5049,001,1.0
shorten_answers_tokenized.txt:5084,000,1.0
shorten_answers_tokenized.txt:5119,007,1.0
shorten_answers_tokenized.txt:5154,009,1.0
shorten_answers_tokenized.txt:5189,009,1.0
shorten_answers_tokenized.txt:5224,001,1.0
shorten_answers_tokenized.txt:5259,018,1.0
shorten_answers_tokenized.txt:5294,009,1.0
shorten_answers_tokenized.txt:5329,004,1.0
shorten_answers_tokenized.txt:5364,001,1.0
shorten_answers_tokenized.txt:5399,024,1.0
shorten_answers_tokenized.txt:5434,002,1.0
shorten_answers_tokenized.txt:5469,006,1.0
shorten_answers_tokenized.txt:5504,002,1.0
shorten_answers_tokenized.txt:5539,000,0.465504
shorten_answers_tokenized.txt:5539,001,0.382341
shorten_answers_tokenized.txt:5539,002,0.152154
shorten_answers_tokenized.txt:5574,009,1.0
shorten_answers_tokenized.txt:5609,002,1.0
shorten_answers_tokenized.txt:5644,005,1.0
shorten_answers_tokenized.txt:5679,000,1.0
shorten_answers_tokenized.txt:5714,029,1.0
shorten_answers_tokenized.txt:5749,004,1.0
shorten_answers_tokenized.txt:5784,029,1.0
shorten_answers_tokenized.txt:5819,000,1.0
shorten_answers_tokenized.txt:5854,001,1.0
shorten_answers_tokenized.txt:5889,006,1.0
shorten_answers_tokenized.txt:5924,000,1.0
shorten_answers_tokenized.txt:5959,004,1.0
shorten_answers_tokenized.txt:5994,000,0.465504
shorten_answers_tokenized.txt:5994,001,0.382341
shorten_answers_tokenized.txt:5994,002,0.152154
shorten_answers_tokenized.txt:6029,001,1.0
shorten_answers_tokenized.txt:6064,000,1.0
shorten_answers_tokenized.txt:6099,004,1.0
shorten_answers_tokenized.txt:6134,013,1.0
shorten_answers_tokenized.txt:6169,002,1.0
shorten_answers_tokenized.txt:6204,017,1.0
shorten_answers_tokenized.txt:6239,029,1.0
shorten_answers_tokenized.txt:6274,007,1.0
shorten_answers_tokenized.txt:6309,015,1.0
shorten_answers_tokenized.txt:6344,000,0.465504
shorten_answers_tokenized.txt:6344,001,0.382341
shorten_answers_tokenized.txt:6344,002,0.152154
shorten_answers_tokenized.txt:6379,001,1.0
shorten_answers_tokenized.txt:6414,008,1.0
shorten_answers_tokenized.txt:6449,024,1.0
shorten_answers_tokenized.txt:6484,001,1.0
shorten_answers_tokenized.txt:6519,007,1.0
shorten_answers_tokenized.txt:6554,001,1.0
shorten_answers_tokenized.txt:6589,000,1.0
shorten_answers_tokenized.txt:6624,001,1.0
shorten_answers_tokenized.txt:6659,001,1.0
shorten_answers_tokenized.txt:6694,004,1.0
shorten_answers_tokenized.txt:6729,013,1.0
shorten_answers_tokenized.txt:6764,008,1.0
shorten_answers_tokenized.txt:6803,007,1.0
shorten_answers_tokenized.txt:6838,001,1.0
shorten_answers_tokenized.txt:6873,004,1.0
shorten_answers_tokenized.txt:6908,007,1.0
shorten_answers_tokenized.txt:6943,001,1.0
shorten_answers_tokenized.txt:6978,002,1.0
shorten_answers_tokenized.txt:7013,004,1.0
shorten_answers_tokenized.txt:7048,001,1.0
shorten_answers_tokenized.txt:7083,002,1.0
shorten_answers_tokenized.txt:7118,003,1.0
shorten_answers_tokenized.txt:7153,008,1.0
shorten_answers_tokenized.txt:7188,002,1.0
shorten_answers_tokenized.txt:7223,018,1.0
shorten_answers_tokenized.txt:7258,002,1.0
shorten_answers_tokenized.txt:7293,008,1.0
shorten_answers_tokenized.txt:7328,017,1.0
shorten_answers_tokenized.txt:7363,000,1.0
shorten_answers_tokenized.txt:7398,000,1.0
shorten_answers_tokenized.txt:7433,003,1.0
shorten_answers_tokenized.txt:7468,017,1.0
shorten_answers_tokenized.txt:7503,021,1.0
shorten_answers_tokenized.txt:7538,002,1.0
shorten_answers_tokenized.txt:7573,001,1.0
shorten_answers_tokenized.txt:7608,010,1.0
shorten_answers_tokenized.txt:7643,004,1.0
shorten_answers_tokenized.txt:7678,017,1.0
shorten_answers_tokenized.txt:7713,008,1.0
shorten_answers_tokenized.txt:7748,000,1.0
shorten_answers_tokenized.txt:7783,000,1.0
shorten_answers_tokenized.txt:7818,001,1.0
shorten_answers_tokenized.txt:7853,000,0.465504
shorten_answers_tokenized.txt:7853,001,0.382341
shorten_answers_tokenized.txt:7853,002,0.152154
shorten_answers_tokenized.txt:7888,001,1.0
shorten_answers_tokenized.txt:7923,017,1.0
shorten_answers_tokenized.txt:7958,002,1.0
shorten_answers_tokenized.txt:7993,015,1.0
shorten_answers_tokenized.txt:8028,002,1.0
shorten_answers_tokenized.txt:8063,008,1.0
shorten_answers_tokenized.txt:8098,004,1.0
shorten_answers_tokenized.txt:8133,001,1.0
shorten_answers_tokenized.txt:8168,022,1.0
shorten_answers_tokenized.txt:8203,004,1.0
shorten_answers_tokenized.txt:8238,002,1.0
shorten_answers_tokenized.txt:8273,003,1.0
shorten_answers_tokenized.txt:8308,017,1.0
shorten_answers_tokenized.txt:8343,002,1.0
shorten_answers_tokenized.txt:8378,015,1.0
shorten_answers_tokenized.txt:8413,001,1.0
shorten_answers_tokenized.txt:8448,006,1.0
shorten_answers_tokenized.txt:8483,009,1.0
shorten_answers_tokenized.txt:8518,004,1.0
shorten_answers_tokenized.txt:8553,000,1.0
shorten_answers_tokenized.txt:8588,002,1.0
shorten_answers_tokenized.txt:8623,002,1.0
shorten_answers_tokenized.txt:8658,001,1.0
shorten_answers_tokenized.txt:8693,010,1.0
shorten_answers_tokenized.txt:8728,002,1.0
shorten_answers_tokenized.txt:8763,003,1.0
shorten_answers_tokenized.txt:8798,024,1.0
shorten_answers_tokenized.txt:8833,029,1.0
shorten_answers_tokenized.txt:8868,017,1.0
shorten_answers_tokenized.txt:8903,002,1.0
shorten_answers_tokenized.txt:8938,009,1.0
shorten_answers_tokenized.txt:8973,002,1.0
shorten_answers_tokenized.txt:9008,017,1.0
shorten_answers_tokenized.txt:9043,003,1.0
shorten_answers_tokenized.txt:9078,000,1.0
shorten_answers_tokenized.txt:9113,008,1.0
shorten_answers_tokenized.txt:9148,001,1.0
shorten_answers_tokenized.txt:9183,000,1.0
shorten_answers_tokenized.txt:9218,002,1.0
shorten_answers_tokenized.txt:9253,017,1.0
shorten_answers_tokenized.txt:9288,001,1.0
shorten_answers_tokenized.txt:9323,003,1.0
shorten_answers_tokenized.txt:9358,004,1.0
shorten_answers_tokenized.txt:9393,000,0.465504
shorten_answers_tokenized.txt:9393,001,0.382341
shorten_answers_tokenized.txt:9393,002,0.152154
shorten_answers_tokenized.txt:9428,000,0.465504
shorten_answers_tokenized.txt:9428,001,0.382341
shorten_answers_tokenized.txt:9428,002,0.152154
shorten_answers_tokenized.txt:9463,005,1.0
shorten_answers_tokenized.txt:9498,000,1.0
shorten_answers_tokenized.txt:9533,005,1.0
shorten_answers_tokenized.txt:9568,001,1.0
shorten_answers_tokenized.txt:9603,000,1.0
shorten_answers_tokenized.txt:9638,003,1.0
shorten_answers_tokenized.txt:9673,000,1.0
shorten_answers_tokenized.txt:9708,024,1.0
shorten_answers_tokenized.txt:9743,003,1.0
shorten_answers_tokenized.txt:9778,010,1.0
shorten_answers_tokenized.txt:9813,009,1.0
shorten_answers_tokenized.txt:9848,000,1.0
shorten_answers_tokenized.txt:9883,018,1.0
shorten_answers_tokenized.txt:9918,000,0.465504
shorten_answers_tokenized.txt:9918,001,0.382341
shorten_answers_tokenized.txt:9918,002,0.152154
shorten_answers_tokenized.txt:9953,005,1.0
shorten_answers_tokenized.txt:9988,000,1.0
shorten_answers_tokenized.txt:10023,000,0.465504
shorten_answers_tokenized.txt:10023,001,0.382341
shorten_answers_tokenized.txt:10023,002,0.152154
shorten_answers_tokenized.txt:10058,002,1.0
shorten_answers_tokenized.txt:10093,006,1.0
shorten_answers_tokenized.txt:10128,003,1.0
shorten_answers_tokenized.txt:10163,003,1.0
shorten_answers_tokenized.txt:10198,007,1.0
shorten_answers_tokenized.txt:10233,007,1.0
shorten_answers_tokenized.txt:10268,017,1.0
shorten_answers_tokenized.txt:10303,001,1.0
shorten_answers_tokenized.txt:10338,017,1.0
shorten_answers_tokenized.txt:10373,005,1.0
shorten_answers_tokenized.txt:10408,001,1.0
shorten_answers_tokenized.txt:10443,006,1.0
shorten_answers_tokenized.txt:10478,007,1.0
shorten_answers_tokenized.txt:10513,000,1.0
shorten_answers_tokenized.txt:10548,007,1.0
shorten_answers_tokenized.txt:10583,002,1.0
shorten_answers_tokenized.txt:10618,000,1.0
shorten_answers_tokenized.txt:10653,000,1.0
shorten_answers_tokenized.txt:10688,002,1.0
shorten_answers_tokenized.txt:10723,017,1.0
shorten_answers_tokenized.txt:10758,000,1.0
shorten_answers_tokenized.txt:10793,007,1.0
shorten_answers_tokenized.txt:10828,007,1.0
shorten_answers_tokenized.txt:10863,004,1.0
shorten_answers_tokenized.txt:10898,017,1.0
shorten_answers_tokenized.txt:10933,005,1.0
shorten_answers_tokenized.txt:10968,000,0.465504
shorten_answers_tokenized.txt:10968,001,0.382341
shorten_answers_tokenized.txt:10968,002,0.152154
shorten_answers_tokenized.txt:11003,007,1.0
shorten_answers_tokenized.txt:11038,000,1.0
shorten_answers_tokenized.txt:11073,003,1.0
shorten_answers_tokenized.txt:11108,006,1.0
shorten_answers_tokenized.txt:11143,006,1.0
shorten_answers_tokenized.txt:11178,000,1.0
shorten_answers_tokenized.txt:11213,004,1.0
shorten_answers_tokenized.txt:11248,020,1.0
shorten_answers_tokenized.txt:11283,017,1.0
shorten_answers_tokenized.txt:11318,000,1.0
shorten_answers_tokenized.txt:11353,010,1.0
shorten_answers_tokenized.txt:11388,001,1.0
shorten_answers_tokenized.txt:11423,009,1.0
shorten_answers_tokenized.txt:11458,007,1.0
shorten_answers_tokenized.txt:11493,000,1.0
shorten_answers_tokenized.txt:11528,004,1.0
shorten_answers_tokenized.txt:11563,003,1.0
shorten_answers_tokenized.txt:11598,004,1.0
shorten_answers_tokenized.txt:11633,004,1.0
shorten_answers_tokenized.txt:11668,010,1.0
shorten_answers_tokenized.txt:11703,001,1.0
shorten_answers_tokenized.txt:11738,002,1.0
shorten_answers_tokenized.txt:11773,000,1.0
shorten_answers_tokenized.txt:11808,000,1.0
shorten_answers_tokenized.txt:11843,003,1.0
shorten_answers_tokenized.txt:11878,004,1.0
shorten_answers_tokenized.txt:11913,003,1.0
shorten_answers_tokenized.txt:11948,004,1.0
shorten_answers_tokenized.txt:11983,001,1.0
shorten_answers_tokenized.txt:12018,002,1.0
shorten_answers_tokenized.txt:12053,017,1.0
shorten_answers_tokenized.txt:12088,001,1.0
shorten_answers_tokenized.txt:12123,011,1.0
shorten_answers_tokenized.txt:12158,000,1.0
shorten_answers_tokenized.txt:12193,003,1.0
shorten_answers_tokenized.txt:12228,001,1.0
shorten_answers_tokenized.txt:12263,001,1.0
shorten_answers_tokenized.txt:12298,005,1.0
shorten_answers_tokenized.txt:12333,005,1.0
shorten_answers_tokenized.txt:12368,004,1.0
shorten_answers_tokenized.txt:12403,019,1.0
shorten_answers_tokenized.txt:12438,001,1.0
shorten_answers_tokenized.txt:12473,002,1.0
shorten_answers_tokenized.txt:12508,017,1.0
shorten_answers_tokenized.txt:12543,002,1.0
shorten_answers_tokenized.txt:12578,008,1.0
shorten_answers_tokenized.txt:12613,004,1.0
shorten_answers_tokenized.txt:12648,005,1.0
shorten_answers_tokenized.txt:12683,011,1.0
shorten_answers_tokenized.txt:12718,002,1.0
shorten_answers_tokenized.txt:10,006,1.0
shorten_answers_tokenized.txt:45,017,1.0
shorten_answers_tokenized.txt:80,000,0.465504
shorten_answers_tokenized.txt:80,001,0.382341
shorten_answers_tokenized.txt:80,002,0.152154
shorten_answers_tokenized.txt:115,006,1.0
shorten_answers_tokenized.txt:150,005,1.0
shorten_answers_tokenized.txt:185,000,1.0
shorten_answers_tokenized.txt:220,002,1.0
shorten_answers_tokenized.txt:255,003,1.0
shorten_answers_tokenized.txt:290,000,0.465504
shorten_answers_tokenized.txt:290,001,0.382341
shorten_answers_tokenized.txt:290,002,0.152154
shorten_answers_tokenized.txt:325,007,1.0
shorten_answers_tokenized.txt:360,000,0.465504
shorten_answers_tokenized.txt:360,001,0.382341
shorten_answers_tokenized.txt:360,002,0.152154
shorten_answers_tokenized.txt:395,013,1.0
shorten_answers_tokenized.txt:430,002,1.0
shorten_answers_tokenized.txt:465,001,1.0
shorten_answers_tokenized.txt:500,000,1.0
shorten_answers_tokenized.txt:535,000,1.0
shorten_answers_tokenized.txt:570,002,1.0
shorten_answers_tokenized.txt:605,000,1.0
shorten_answers_tokenized.txt:640,000,1.0
shorten_answers_tokenized.txt:675,001,1.0
shorten_answers_tokenized.txt:710,013,1.0
shorten_answers_tokenized.txt:745,009,1.0
shorten_answers_tokenized.txt:780,005,1.0
shorten_answers_tokenized.txt:815,004,1.0
shorten_answers_tokenized.txt:850,002,1.0
shorten_answers_tokenized.txt:885,003,1.0
shorten_answers_tokenized.txt:920,002,1.0
shorten_answers_tokenized.txt:955,000,0.465504
shorten_answers_tokenized.txt:955,001,0.382341
shorten_answers_tokenized.txt:955,002,0.152154
shorten_answers_tokenized.txt:990,003,1.0
shorten_answers_tokenized.txt:1025,007,1.0
shorten_answers_tokenized.txt:1060,006,1.0
shorten_answers_tokenized.txt:1095,015,1.0
shorten_answers_tokenized.txt:1130,008,1.0
shorten_answers_tokenized.txt:1165,000,0.465504
shorten_answers_tokenized.txt:1165,001,0.382341
shorten_answers_tokenized.txt:1165,002,0.152154
shorten_answers_tokenized.txt:1200,009,1.0
shorten_answers_tokenized.txt:1235,010,1.0
shorten_answers_tokenized.txt:1270,006,1.0
shorten_answers_tokenized.txt:1305,004,1.0
shorten_answers_tokenized.txt:1340,004,1.0
shorten_answers_tokenized.txt:1375,005,1.0
shorten_answers_tokenized.txt:1410,008,1.0
shorten_answers_tokenized.txt:1445,014,1.0
shorten_answers_tokenized.txt:1480,002,1.0
shorten_answers_tokenized.txt:1515,003,1.0
shorten_answers_tokenized.txt:1550,000,1.0
shorten_answers_tokenized.txt:1585,014,1.0
shorten_answers_tokenized.txt:1620,001,1.0
shorten_answers_tokenized.txt:1655,016,1.0
shorten_answers_tokenized.txt:1690,002,1.0
shorten_answers_tokenized.txt:1725,003,1.0
shorten_answers_tokenized.txt:1760,001,1.0
shorten_answers_tokenized.txt:1795,022,1.0
shorten_answers_tokenized.txt:1830,006,1.0
shorten_answers_tokenized.txt:1865,000,0.465504
shorten_answers_tokenized.txt:1865,001,0.382341
shorten_answers_tokenized.txt:1865,002,0.152154
shorten_answers_tokenized.txt:1900,005,1.0
shorten_answers_tokenized.txt:1935,001,1.0
shorten_answers_tokenized.txt:1970,000,1.0
shorten_answers_tokenized.txt:2005,004,1.0
shorten_answers_tokenized.txt:2040,000,1.0
shorten_answers_tokenized.txt:2075,000,1.0
shorten_answers_tokenized.txt:2110,021,1.0
