docname,topic,proportion
pm_highTemp.txt:2137,005,1.0
pm_highTemp.txt:2172,000,0.513105
pm_highTemp.txt:2172,001,0.486895
pm_highTemp.txt:2207,001,1.0
pm_highTemp.txt:2242,014,1.0
pm_highTemp.txt:2277,001,1.0
pm_highTemp.txt:2312,006,1.0
pm_highTemp.txt:2347,000,0.513105
pm_highTemp.txt:2347,001,0.486895
pm_highTemp.txt:2382,012,1.0
pm_highTemp.txt:2417,003,1.0
pm_highTemp.txt:2452,005,1.0
pm_highTemp.txt:2487,001,1.0
pm_highTemp.txt:2522,000,1.0
pm_highTemp.txt:2557,002,1.0
pm_highTemp.txt:2587,002,1.0
pm_highTemp.txt:2622,005,1.0
pm_highTemp.txt:2657,000,1.0
pm_highTemp.txt:2692,016,1.0
pm_highTemp.txt:2727,003,1.0
pm_highTemp.txt:2762,000,1.0
pm_highTemp.txt:2797,017,1.0
pm_highTemp.txt:2832,003,1.0
pm_highTemp.txt:2867,005,1.0
pm_highTemp.txt:2902,008,1.0
pm_highTemp.txt:2937,006,1.0
pm_highTemp.txt:2972,007,1.0
pm_highTemp.txt:3007,005,1.0
pm_highTemp.txt:3042,010,1.0
pm_highTemp.txt:3077,013,1.0
pm_highTemp.txt:3112,005,1.0
pm_highTemp.txt:3147,000,0.513105
pm_highTemp.txt:3147,001,0.486895
pm_highTemp.txt:3182,000,1.0
pm_highTemp.txt:3217,000,0.513105
pm_highTemp.txt:3217,001,0.486895
pm_highTemp.txt:3252,001,1.0
pm_highTemp.txt:3287,003,1.0
pm_highTemp.txt:3322,000,1.0
pm_highTemp.txt:3357,005,1.0
pm_highTemp.txt:3392,007,1.0
pm_highTemp.txt:3427,005,1.0
pm_highTemp.txt:3462,005,1.0
pm_highTemp.txt:3497,006,1.0
pm_highTemp.txt:3532,002,1.0
pm_highTemp.txt:3567,000,1.0
pm_highTemp.txt:3602,000,1.0
pm_highTemp.txt:3637,002,1.0
pm_highTemp.txt:3672,017,1.0
pm_highTemp.txt:3707,006,1.0
pm_highTemp.txt:3742,000,1.0
pm_highTemp.txt:3777,003,1.0
pm_highTemp.txt:3812,001,1.0
pm_highTemp.txt:3847,011,1.0
pm_highTemp.txt:3882,004,1.0
pm_highTemp.txt:3917,008,1.0
pm_highTemp.txt:3952,005,1.0
pm_highTemp.txt:3987,003,1.0
pm_highTemp.txt:4022,008,1.0
pm_highTemp.txt:4057,001,1.0
pm_highTemp.txt:4092,001,1.0
pm_highTemp.txt:4127,001,1.0
pm_highTemp.txt:4162,008,1.0
pm_highTemp.txt:4197,000,1.0
pm_highTemp.txt:4232,000,1.0
pm_highTemp.txt:4267,013,1.0
pm_highTemp.txt:4302,000,1.0
pm_highTemp.txt:4337,000,1.0
pm_highTemp.txt:4372,004,1.0
pm_highTemp.txt:4407,001,1.0
pm_highTemp.txt:4442,003,1.0
pm_highTemp.txt:4477,000,1.0
pm_highTemp.txt:4512,019,1.0
pm_highTemp.txt:4547,001,1.0
pm_highTemp.txt:4582,013,1.0
pm_highTemp.txt:4617,001,1.0
pm_highTemp.txt:4652,010,1.0
pm_highTemp.txt:4687,012,1.0
pm_highTemp.txt:4722,012,1.0
pm_highTemp.txt:4757,005,1.0
pm_highTemp.txt:4792,015,1.0
pm_highTemp.txt:4827,002,1.0
pm_highTemp.txt:4862,001,1.0
pm_highTemp.txt:4897,002,1.0
pm_highTemp.txt:4932,001,1.0
pm_highTemp.txt:4967,013,1.0
pm_highTemp.txt:5002,000,1.0
pm_highTemp.txt:5037,008,1.0
pm_highTemp.txt:32,000,1.0
pm_highTemp.txt:67,013,1.0
pm_highTemp.txt:102,000,1.0
pm_highTemp.txt:137,005,1.0
pm_highTemp.txt:172,000,0.513105
pm_highTemp.txt:172,001,0.486895
pm_highTemp.txt:207,005,1.0
pm_highTemp.txt:242,008,1.0
pm_highTemp.txt:277,005,1.0
pm_highTemp.txt:312,005,1.0
pm_highTemp.txt:347,003,1.0
pm_highTemp.txt:382,004,1.0
pm_highTemp.txt:417,001,1.0
pm_highTemp.txt:452,010,1.0
pm_highTemp.txt:487,002,1.0
pm_highTemp.txt:522,001,1.0
pm_highTemp.txt:557,000,1.0
pm_highTemp.txt:592,003,1.0
pm_highTemp.txt:627,003,1.0
pm_highTemp.txt:662,000,1.0
pm_highTemp.txt:697,008,1.0
pm_highTemp.txt:732,000,1.0
pm_highTemp.txt:767,003,1.0
pm_highTemp.txt:802,001,1.0
pm_highTemp.txt:837,005,1.0
pm_highTemp.txt:872,001,1.0
pm_highTemp.txt:907,021,1.0
pm_highTemp.txt:942,000,1.0
pm_highTemp.txt:977,001,1.0
pm_highTemp.txt:1012,005,1.0
pm_highTemp.txt:1047,001,1.0
pm_highTemp.txt:1082,000,1.0
pm_highTemp.txt:1117,005,1.0
pm_highTemp.txt:1152,000,1.0
pm_highTemp.txt:1187,001,1.0
pm_highTemp.txt:1222,001,1.0
pm_highTemp.txt:1257,001,1.0
pm_highTemp.txt:1292,011,1.0
pm_highTemp.txt:1327,001,1.0
pm_highTemp.txt:1362,010,1.0
pm_highTemp.txt:1397,010,1.0
pm_highTemp.txt:1432,001,1.0
pm_highTemp.txt:1467,001,1.0
pm_highTemp.txt:1502,000,1.0
pm_highTemp.txt:1537,000,1.0
pm_highTemp.txt:1572,004,1.0
pm_highTemp.txt:1607,000,1.0
pm_highTemp.txt:1642,006,1.0
pm_highTemp.txt:1677,006,1.0
pm_highTemp.txt:1712,002,1.0
pm_highTemp.txt:1747,008,1.0
pm_highTemp.txt:1782,002,1.0
pm_highTemp.txt:1817,001,1.0
pm_highTemp.txt:1852,007,1.0
pm_highTemp.txt:1887,005,1.0
pm_highTemp.txt:1922,000,1.0
pm_highTemp.txt:1957,000,1.0
pm_highTemp.txt:1992,005,1.0
pm_highTemp.txt:2027,000,0.513105
pm_highTemp.txt:2027,001,0.486895
pm_highTemp.txt:2062,003,1.0
pm_highTemp.txt:2097,010,1.0
pm_highTemp.txt:2132,013,1.0
pm_highTemp.txt:2167,002,1.0
pm_highTemp.txt:2202,013,1.0
pm_highTemp.txt:2237,005,1.0
pm_highTemp.txt:2272,005,1.0
pm_highTemp.txt:2307,001,1.0
pm_highTemp.txt:2342,001,1.0
pm_highTemp.txt:2377,000,1.0
pm_highTemp.txt:2412,001,1.0
pm_highTemp.txt:2447,005,1.0
pm_highTemp.txt:2482,003,1.0
pm_highTemp.txt:2517,005,1.0
pm_highTemp.txt:2552,001,1.0
pm_highTemp.txt:2582,007,1.0
pm_highTemp.txt:2617,000,1.0
pm_highTemp.txt:2652,006,1.0
pm_highTemp.txt:2687,000,1.0
pm_highTemp.txt:2722,001,1.0
pm_highTemp.txt:2757,000,1.0
pm_highTemp.txt:2792,000,1.0
pm_highTemp.txt:2827,001,1.0
pm_highTemp.txt:2862,000,1.0
pm_highTemp.txt:2897,005,1.0
pm_highTemp.txt:2932,003,1.0
pm_highTemp.txt:2967,008,1.0
pm_highTemp.txt:3002,006,1.0
pm_highTemp.txt:3037,000,1.0
pm_highTemp.txt:3072,022,1.0
pm_highTemp.txt:3107,015,1.0
pm_highTemp.txt:3142,001,1.0
pm_highTemp.txt:3177,003,1.0
pm_highTemp.txt:3212,006,1.0
pm_highTemp.txt:3247,005,1.0
pm_highTemp.txt:3282,000,1.0
pm_highTemp.txt:3317,003,1.0
pm_highTemp.txt:3352,000,0.513105
pm_highTemp.txt:3352,001,0.486895
pm_highTemp.txt:3387,005,1.0
pm_highTemp.txt:3422,005,1.0
pm_highTemp.txt:3457,000,1.0
pm_highTemp.txt:3492,003,1.0
pm_highTemp.txt:3527,000,0.513105
pm_highTemp.txt:3527,001,0.486895
pm_highTemp.txt:3562,000,1.0
pm_highTemp.txt:3597,000,1.0
pm_highTemp.txt:3632,001,1.0
pm_highTemp.txt:3667,004,1.0
pm_highTemp.txt:3702,001,1.0
pm_highTemp.txt:3737,001,1.0
pm_highTemp.txt:3772,000,1.0
pm_highTemp.txt:3807,022,1.0
pm_highTemp.txt:3842,001,1.0
pm_highTemp.txt:3877,004,1.0
pm_highTemp.txt:3912,014,1.0
pm_highTemp.txt:3947,000,1.0
pm_highTemp.txt:3982,011,1.0
pm_highTemp.txt:4017,005,1.0
pm_highTemp.txt:4052,001,1.0
pm_highTemp.txt:4087,001,1.0
pm_highTemp.txt:4122,005,1.0
pm_highTemp.txt:4157,019,1.0
pm_highTemp.txt:4192,013,1.0
pm_highTemp.txt:4227,000,1.0
pm_highTemp.txt:4262,000,1.0
pm_highTemp.txt:4297,002,1.0
pm_highTemp.txt:4332,009,1.0
pm_highTemp.txt:4367,017,1.0
pm_highTemp.txt:4402,000,0.513105
pm_highTemp.txt:4402,001,0.486895
pm_highTemp.txt:4437,004,1.0
pm_highTemp.txt:4472,002,1.0
pm_highTemp.txt:4507,000,0.513105
pm_highTemp.txt:4507,001,0.486895
pm_highTemp.txt:4542,014,1.0
pm_highTemp.txt:4577,001,1.0
pm_highTemp.txt:4612,000,1.0
pm_highTemp.txt:4647,000,1.0
pm_highTemp.txt:4682,000,1.0
pm_highTemp.txt:4717,005,1.0
pm_highTemp.txt:4752,000,0.513105
pm_highTemp.txt:4752,001,0.486895
pm_highTemp.txt:4787,003,1.0
pm_highTemp.txt:4822,000,1.0
pm_highTemp.txt:4857,005,1.0
pm_highTemp.txt:4892,005,1.0
pm_highTemp.txt:4927,008,1.0
pm_highTemp.txt:4962,000,1.0
pm_highTemp.txt:4997,002,1.0
pm_highTemp.txt:5032,019,1.0
pm_highTemp.txt:5067,000,1.0
pm_highTemp.txt:13,002,1.0
pm_highTemp.txt:48,013,1.0
pm_highTemp.txt:83,003,1.0
pm_highTemp.txt:118,000,1.0
pm_highTemp.txt:153,023,1.0
pm_highTemp.txt:188,005,1.0
pm_highTemp.txt:223,001,1.0
pm_highTemp.txt:258,003,1.0
pm_highTemp.txt:293,014,1.0
pm_highTemp.txt:328,000,0.513105
pm_highTemp.txt:328,001,0.486895
pm_highTemp.txt:363,000,1.0
pm_highTemp.txt:398,001,1.0
pm_highTemp.txt:433,003,1.0
pm_highTemp.txt:468,000,1.0
pm_highTemp.txt:503,011,1.0
pm_highTemp.txt:538,001,1.0
pm_highTemp.txt:573,000,1.0
pm_highTemp.txt:608,003,1.0
pm_highTemp.txt:643,023,1.0
pm_highTemp.txt:678,015,1.0
pm_highTemp.txt:713,017,1.0
pm_highTemp.txt:748,001,1.0
pm_highTemp.txt:783,001,1.0
pm_highTemp.txt:818,014,1.0
pm_highTemp.txt:853,003,1.0
pm_highTemp.txt:888,003,1.0
pm_highTemp.txt:923,000,1.0
pm_highTemp.txt:958,000,1.0
pm_highTemp.txt:993,001,1.0
pm_highTemp.txt:1028,001,1.0
pm_highTemp.txt:1063,000,1.0
pm_highTemp.txt:1098,000,1.0
pm_highTemp.txt:1133,005,1.0
pm_highTemp.txt:1168,005,1.0
pm_highTemp.txt:1203,001,1.0
pm_highTemp.txt:1238,007,1.0
pm_highTemp.txt:1273,005,1.0
pm_highTemp.txt:1308,002,1.0
pm_highTemp.txt:1343,005,1.0
pm_highTemp.txt:1378,000,1.0
pm_highTemp.txt:1413,005,1.0
pm_highTemp.txt:1448,000,1.0
pm_highTemp.txt:1483,000,0.513105
pm_highTemp.txt:1483,001,0.486895
pm_highTemp.txt:1518,003,1.0
pm_highTemp.txt:1553,012,1.0
pm_highTemp.txt:1588,008,1.0
pm_highTemp.txt:1623,000,1.0
pm_highTemp.txt:1658,008,1.0
pm_highTemp.txt:1693,001,1.0
pm_highTemp.txt:1728,005,1.0
pm_highTemp.txt:1763,000,0.513105
pm_highTemp.txt:1763,001,0.486895
pm_highTemp.txt:1798,000,1.0
pm_highTemp.txt:1833,000,1.0
pm_highTemp.txt:1868,010,1.0
pm_highTemp.txt:1903,000,1.0
pm_highTemp.txt:1938,005,1.0
pm_highTemp.txt:1973,008,1.0
pm_highTemp.txt:2008,005,1.0
pm_highTemp.txt:2043,002,1.0
pm_highTemp.txt:2078,002,1.0
pm_highTemp.txt:2113,002,1.0
pm_highTemp.txt:2148,006,1.0
pm_highTemp.txt:2183,000,1.0
pm_highTemp.txt:2218,006,1.0
pm_highTemp.txt:2253,008,1.0
pm_highTemp.txt:2288,003,1.0
pm_highTemp.txt:2323,005,1.0
pm_highTemp.txt:2358,001,1.0
pm_highTemp.txt:2393,000,1.0
pm_highTemp.txt:2428,004,1.0
pm_highTemp.txt:2463,001,1.0
pm_highTemp.txt:2498,000,1.0
pm_highTemp.txt:2533,000,1.0
pm_highTemp.txt:2568,002,1.0
pm_highTemp.txt:2598,010,1.0
pm_highTemp.txt:2633,000,1.0
pm_highTemp.txt:2668,014,1.0
pm_highTemp.txt:2703,003,1.0
pm_highTemp.txt:2738,003,1.0
pm_highTemp.txt:2773,002,1.0
pm_highTemp.txt:2808,000,1.0
pm_highTemp.txt:2843,000,1.0
pm_highTemp.txt:2878,001,1.0
pm_highTemp.txt:2913,005,1.0
pm_highTemp.txt:2948,001,1.0
pm_highTemp.txt:2983,014,1.0
pm_highTemp.txt:3018,000,1.0
pm_highTemp.txt:3053,003,1.0
pm_highTemp.txt:3088,010,1.0
pm_highTemp.txt:3123,002,1.0
pm_highTemp.txt:3158,000,0.513105
pm_highTemp.txt:3158,001,0.486895
pm_highTemp.txt:3193,005,1.0
pm_highTemp.txt:3228,010,1.0
pm_highTemp.txt:3263,000,1.0
pm_highTemp.txt:3298,001,1.0
pm_highTemp.txt:3333,013,1.0
pm_highTemp.txt:3368,001,1.0
pm_highTemp.txt:3403,005,1.0
pm_highTemp.txt:3438,005,1.0
pm_highTemp.txt:3473,000,1.0
pm_highTemp.txt:3508,007,1.0
pm_highTemp.txt:3543,001,1.0
pm_highTemp.txt:3578,000,1.0
pm_highTemp.txt:3613,019,1.0
pm_highTemp.txt:3648,001,1.0
pm_highTemp.txt:3683,001,1.0
pm_highTemp.txt:3718,002,1.0
pm_highTemp.txt:3753,001,1.0
pm_highTemp.txt:3788,001,1.0
pm_highTemp.txt:3823,005,1.0
pm_highTemp.txt:3858,005,1.0
pm_highTemp.txt:3893,017,1.0
pm_highTemp.txt:3928,000,1.0
pm_highTemp.txt:3963,000,1.0
pm_highTemp.txt:3998,001,1.0
pm_highTemp.txt:4033,001,1.0
pm_highTemp.txt:4068,000,0.513105
pm_highTemp.txt:4068,001,0.486895
pm_highTemp.txt:4103,001,1.0
pm_highTemp.txt:4138,003,1.0
pm_highTemp.txt:4173,004,1.0
pm_highTemp.txt:4208,003,1.0
pm_highTemp.txt:4243,001,1.0
pm_highTemp.txt:4278,001,1.0
pm_highTemp.txt:4313,000,1.0
pm_highTemp.txt:4348,005,1.0
pm_highTemp.txt:4383,003,1.0
pm_highTemp.txt:4418,005,1.0
pm_highTemp.txt:4453,001,1.0
pm_highTemp.txt:4488,000,1.0
pm_highTemp.txt:4523,003,1.0
pm_highTemp.txt:4558,000,1.0
pm_highTemp.txt:4593,005,1.0
pm_highTemp.txt:4628,002,1.0
pm_highTemp.txt:4663,000,0.513105
pm_highTemp.txt:4663,001,0.486895
pm_highTemp.txt:4698,001,1.0
pm_highTemp.txt:4733,005,1.0
pm_highTemp.txt:4768,002,1.0
pm_highTemp.txt:4803,001,1.0
pm_highTemp.txt:4838,002,1.0
pm_highTemp.txt:4873,007,1.0
pm_highTemp.txt:4908,008,1.0
pm_highTemp.txt:4943,003,1.0
pm_highTemp.txt:4978,001,1.0
pm_highTemp.txt:5013,001,1.0
pm_highTemp.txt:5048,013,1.0
pm_highTemp.txt:24,000,1.0
pm_highTemp.txt:59,001,1.0
pm_highTemp.txt:94,002,1.0
pm_highTemp.txt:129,001,1.0
pm_highTemp.txt:164,000,1.0
pm_highTemp.txt:199,008,1.0
pm_highTemp.txt:234,000,1.0
pm_highTemp.txt:269,001,1.0
pm_highTemp.txt:304,001,1.0
pm_highTemp.txt:339,005,1.0
pm_highTemp.txt:374,000,1.0
pm_highTemp.txt:409,000,1.0
pm_highTemp.txt:444,006,1.0
pm_highTemp.txt:479,004,1.0
pm_highTemp.txt:514,000,0.513105
pm_highTemp.txt:514,001,0.486895
pm_highTemp.txt:549,006,1.0
pm_highTemp.txt:584,007,1.0
pm_highTemp.txt:619,002,1.0
pm_highTemp.txt:654,001,1.0
pm_highTemp.txt:689,000,1.0
pm_highTemp.txt:724,001,1.0
pm_highTemp.txt:759,000,1.0
pm_highTemp.txt:794,001,1.0
pm_highTemp.txt:829,006,1.0
pm_highTemp.txt:864,013,1.0
pm_highTemp.txt:899,021,1.0
pm_highTemp.txt:934,000,1.0
pm_highTemp.txt:969,000,1.0
pm_highTemp.txt:1004,007,1.0
pm_highTemp.txt:1039,003,1.0
pm_highTemp.txt:1074,000,0.513105
pm_highTemp.txt:1074,001,0.486895
pm_highTemp.txt:1109,005,1.0
pm_highTemp.txt:1144,003,1.0
pm_highTemp.txt:1179,005,1.0
pm_highTemp.txt:1214,007,1.0
pm_highTemp.txt:1249,001,1.0
pm_highTemp.txt:1284,001,1.0
pm_highTemp.txt:1319,001,1.0
pm_highTemp.txt:1354,000,1.0
pm_highTemp.txt:1389,007,1.0
pm_highTemp.txt:1424,000,0.513105
pm_highTemp.txt:1424,001,0.486895
pm_highTemp.txt:1459,005,1.0
pm_highTemp.txt:1494,002,1.0
pm_highTemp.txt:1529,007,1.0
pm_highTemp.txt:1564,001,1.0
pm_highTemp.txt:1599,000,1.0
pm_highTemp.txt:1634,001,1.0
pm_highTemp.txt:1669,002,1.0
pm_highTemp.txt:1704,000,1.0
pm_highTemp.txt:1739,005,1.0
pm_highTemp.txt:1774,000,1.0
pm_highTemp.txt:1809,000,1.0
pm_highTemp.txt:1844,008,1.0
pm_highTemp.txt:1879,001,1.0
pm_highTemp.txt:1914,002,1.0
pm_highTemp.txt:1949,017,1.0
pm_highTemp.txt:1984,000,1.0
pm_highTemp.txt:2019,005,1.0
pm_highTemp.txt:2054,001,1.0
pm_highTemp.txt:2089,001,1.0
pm_highTemp.txt:2124,003,1.0
pm_highTemp.txt:2159,021,1.0
pm_highTemp.txt:2194,010,1.0
pm_highTemp.txt:2229,000,1.0
pm_highTemp.txt:2264,008,1.0
pm_highTemp.txt:2299,007,1.0
pm_highTemp.txt:2334,007,1.0
pm_highTemp.txt:2369,000,0.513105
pm_highTemp.txt:2369,001,0.486895
pm_highTemp.txt:2404,000,1.0
pm_highTemp.txt:2439,005,1.0
pm_highTemp.txt:2474,000,1.0
pm_highTemp.txt:2509,006,1.0
pm_highTemp.txt:2544,003,1.0
pm_highTemp.txt:2574,009,1.0
pm_highTemp.txt:2609,001,1.0
pm_highTemp.txt:2644,001,1.0
pm_highTemp.txt:2679,001,1.0
pm_highTemp.txt:2714,014,1.0
pm_highTemp.txt:2749,009,1.0
pm_highTemp.txt:2784,005,1.0
pm_highTemp.txt:2819,003,1.0
pm_highTemp.txt:2854,005,1.0
pm_highTemp.txt:2889,000,1.0
pm_highTemp.txt:2924,001,1.0
pm_highTemp.txt:2959,002,1.0
pm_highTemp.txt:2994,000,1.0
pm_highTemp.txt:3029,006,1.0
pm_highTemp.txt:3064,003,1.0
pm_highTemp.txt:3099,010,1.0
pm_highTemp.txt:3134,000,1.0
pm_highTemp.txt:3169,001,1.0
pm_highTemp.txt:3204,010,1.0
pm_highTemp.txt:3239,004,1.0
pm_highTemp.txt:3274,001,1.0
pm_highTemp.txt:3309,010,1.0
pm_highTemp.txt:3344,005,1.0
pm_highTemp.txt:3379,000,1.0
pm_highTemp.txt:3414,007,1.0
pm_highTemp.txt:3449,001,1.0
pm_highTemp.txt:3484,003,1.0
pm_highTemp.txt:3519,001,1.0
pm_highTemp.txt:3554,000,1.0
pm_highTemp.txt:3589,005,1.0
pm_highTemp.txt:3624,014,1.0
pm_highTemp.txt:3659,001,1.0
pm_highTemp.txt:3694,008,1.0
pm_highTemp.txt:3729,005,1.0
pm_highTemp.txt:3764,001,1.0
pm_highTemp.txt:3799,005,1.0
pm_highTemp.txt:3834,013,1.0
pm_highTemp.txt:3869,000,0.513105
pm_highTemp.txt:3869,001,0.486895
pm_highTemp.txt:3904,000,1.0
pm_highTemp.txt:3939,012,1.0
pm_highTemp.txt:3974,001,1.0
pm_highTemp.txt:4009,000,1.0
pm_highTemp.txt:4044,005,1.0
pm_highTemp.txt:4079,002,1.0
pm_highTemp.txt:4114,011,1.0
pm_highTemp.txt:4149,006,1.0
pm_highTemp.txt:4184,000,1.0
pm_highTemp.txt:4219,012,1.0
pm_highTemp.txt:4254,006,1.0
pm_highTemp.txt:4289,012,1.0
pm_highTemp.txt:4324,001,1.0
pm_highTemp.txt:4359,001,1.0
pm_highTemp.txt:4394,003,1.0
pm_highTemp.txt:4429,006,1.0
pm_highTemp.txt:4464,002,1.0
pm_highTemp.txt:4499,012,1.0
pm_highTemp.txt:4534,000,0.513105
pm_highTemp.txt:4534,001,0.486895
pm_highTemp.txt:4569,005,1.0
pm_highTemp.txt:4604,000,1.0
pm_highTemp.txt:4639,002,1.0
pm_highTemp.txt:4674,013,1.0
pm_highTemp.txt:4709,001,1.0
pm_highTemp.txt:4744,011,1.0
pm_highTemp.txt:4779,003,1.0
pm_highTemp.txt:4814,000,1.0
pm_highTemp.txt:4849,001,1.0
pm_highTemp.txt:4884,005,1.0
pm_highTemp.txt:4919,005,1.0
pm_highTemp.txt:4954,001,1.0
pm_highTemp.txt:4989,023,1.0
pm_highTemp.txt:5024,000,1.0
pm_highTemp.txt:5059,006,1.0
pm_highTemp.txt:8,005,1.0
pm_highTemp.txt:43,007,1.0
pm_highTemp.txt:78,010,1.0
pm_highTemp.txt:113,001,1.0
pm_highTemp.txt:148,006,1.0
pm_highTemp.txt:183,013,1.0
pm_highTemp.txt:218,008,1.0
pm_highTemp.txt:253,003,1.0
pm_highTemp.txt:288,013,1.0
pm_highTemp.txt:323,014,1.0
pm_highTemp.txt:358,003,1.0
pm_highTemp.txt:393,005,1.0
pm_highTemp.txt:428,000,1.0
pm_highTemp.txt:463,000,1.0
pm_highTemp.txt:498,012,1.0
pm_highTemp.txt:533,005,1.0
pm_highTemp.txt:568,011,1.0
pm_highTemp.txt:603,001,1.0
pm_highTemp.txt:638,017,1.0
pm_highTemp.txt:673,019,1.0
pm_highTemp.txt:708,001,1.0
pm_highTemp.txt:743,003,1.0
pm_highTemp.txt:778,001,1.0
pm_highTemp.txt:813,007,1.0
pm_highTemp.txt:848,007,1.0
pm_highTemp.txt:883,005,1.0
pm_highTemp.txt:918,000,1.0
pm_highTemp.txt:953,000,1.0
pm_highTemp.txt:988,000,1.0
pm_highTemp.txt:1023,003,1.0
pm_highTemp.txt:1058,013,1.0
pm_highTemp.txt:1093,017,1.0
pm_highTemp.txt:1128,000,1.0
pm_highTemp.txt:1163,013,1.0
pm_highTemp.txt:1198,006,1.0
pm_highTemp.txt:1233,003,1.0
pm_highTemp.txt:1268,001,1.0
pm_highTemp.txt:1303,001,1.0
pm_highTemp.txt:1338,000,1.0
pm_highTemp.txt:1373,004,1.0
pm_highTemp.txt:1408,002,1.0
pm_highTemp.txt:1443,005,1.0
pm_highTemp.txt:1478,000,1.0
pm_highTemp.txt:1513,014,1.0
pm_highTemp.txt:1548,005,1.0
pm_highTemp.txt:1583,005,1.0
pm_highTemp.txt:1618,000,1.0
pm_highTemp.txt:1653,008,1.0
pm_highTemp.txt:1688,001,1.0
pm_highTemp.txt:1723,001,1.0
pm_highTemp.txt:1758,001,1.0
pm_highTemp.txt:1793,002,1.0
pm_highTemp.txt:1828,001,1.0
pm_highTemp.txt:1863,000,1.0
pm_highTemp.txt:1898,000,1.0
pm_highTemp.txt:1933,002,1.0
pm_highTemp.txt:1968,000,0.513105
pm_highTemp.txt:1968,001,0.486895
pm_highTemp.txt:2003,001,1.0
pm_highTemp.txt:2038,013,1.0
pm_highTemp.txt:2073,000,1.0
pm_highTemp.txt:2108,006,1.0
pm_highTemp.txt:2143,000,1.0
pm_highTemp.txt:2178,001,1.0
pm_highTemp.txt:2213,001,1.0
pm_highTemp.txt:2248,000,1.0
pm_highTemp.txt:2283,005,1.0
pm_highTemp.txt:2318,005,1.0
pm_highTemp.txt:2353,000,1.0
pm_highTemp.txt:2388,003,1.0
pm_highTemp.txt:2423,000,1.0
pm_highTemp.txt:2458,007,1.0
pm_highTemp.txt:2493,000,0.513105
pm_highTemp.txt:2493,001,0.486895
pm_highTemp.txt:2528,000,1.0
pm_highTemp.txt:2563,000,1.0
pm_highTemp.txt:2593,011,1.0
pm_highTemp.txt:2628,000,1.0
pm_highTemp.txt:2663,014,1.0
pm_highTemp.txt:2698,000,1.0
pm_highTemp.txt:2733,000,1.0
pm_highTemp.txt:2768,000,1.0
pm_highTemp.txt:2803,000,1.0
pm_highTemp.txt:2838,001,1.0
pm_highTemp.txt:2873,000,1.0
pm_highTemp.txt:2908,006,1.0
pm_highTemp.txt:2943,003,1.0
pm_highTemp.txt:2978,000,1.0
pm_highTemp.txt:3013,017,1.0
pm_highTemp.txt:3048,013,1.0
pm_highTemp.txt:3083,013,1.0
pm_highTemp.txt:3118,005,1.0
pm_highTemp.txt:3153,016,1.0
pm_highTemp.txt:3188,000,1.0
pm_highTemp.txt:3223,004,1.0
pm_highTemp.txt:3258,005,1.0
pm_highTemp.txt:3293,004,1.0
pm_highTemp.txt:3328,002,1.0
pm_highTemp.txt:3363,000,1.0
pm_highTemp.txt:3398,005,1.0
pm_highTemp.txt:3433,006,1.0
pm_highTemp.txt:3468,000,0.513105
pm_highTemp.txt:3468,001,0.486895
pm_highTemp.txt:3503,005,1.0
pm_highTemp.txt:3538,001,1.0
pm_highTemp.txt:3573,003,1.0
pm_highTemp.txt:3608,006,1.0
pm_highTemp.txt:3643,007,1.0
pm_highTemp.txt:3678,002,1.0
pm_highTemp.txt:3713,002,1.0
pm_highTemp.txt:3748,000,1.0
pm_highTemp.txt:3783,006,1.0
pm_highTemp.txt:3818,003,1.0
pm_highTemp.txt:3853,002,1.0
pm_highTemp.txt:3888,000,1.0
pm_highTemp.txt:3923,008,1.0
pm_highTemp.txt:3958,008,1.0
pm_highTemp.txt:3993,005,1.0
pm_highTemp.txt:4028,008,1.0
pm_highTemp.txt:4063,005,1.0
pm_highTemp.txt:4098,006,1.0
pm_highTemp.txt:4133,014,1.0
pm_highTemp.txt:4168,007,1.0
pm_highTemp.txt:4203,007,1.0
pm_highTemp.txt:4238,003,1.0
pm_highTemp.txt:4273,003,1.0
pm_highTemp.txt:4308,008,1.0
pm_highTemp.txt:4343,001,1.0
pm_highTemp.txt:4378,001,1.0
pm_highTemp.txt:4413,000,1.0
pm_highTemp.txt:4448,000,1.0
pm_highTemp.txt:4483,001,1.0
pm_highTemp.txt:4518,001,1.0
pm_highTemp.txt:4553,008,1.0
pm_highTemp.txt:4588,007,1.0
pm_highTemp.txt:4623,000,1.0
pm_highTemp.txt:4658,002,1.0
pm_highTemp.txt:4693,001,1.0
pm_highTemp.txt:4728,005,1.0
pm_highTemp.txt:4763,017,1.0
pm_highTemp.txt:4798,000,1.0
pm_highTemp.txt:4833,019,1.0
pm_highTemp.txt:4868,008,1.0
pm_highTemp.txt:4903,000,1.0
pm_highTemp.txt:4938,017,1.0
pm_highTemp.txt:4973,006,1.0
pm_highTemp.txt:5008,003,1.0
pm_highTemp.txt:5043,001,1.0
pm_highTemp.txt:6,001,1.0
pm_highTemp.txt:41,005,1.0
pm_highTemp.txt:76,010,1.0
pm_highTemp.txt:111,003,1.0
pm_highTemp.txt:146,005,1.0
pm_highTemp.txt:181,000,0.513105
pm_highTemp.txt:181,001,0.486895
pm_highTemp.txt:216,013,1.0
pm_highTemp.txt:251,001,1.0
pm_highTemp.txt:286,007,1.0
pm_highTemp.txt:321,000,0.513105
pm_highTemp.txt:321,001,0.486895
pm_highTemp.txt:356,001,1.0
